15010,4.938401,0.040733,5.628769,0.155432,6.213623,0.007749,6.699487,0.370533,6.762929,0.333509
15020,4.931610,0.046862,5.622979,0.203188,6.042019,0.009709,6.914672,0.343632,6.964175,0.360861
15030,4.860795,0.052645,5.595025,0.189813,5.695420,0.010411,6.813925,0.412802,6.912883,0.367978
15040,4.845889,0.040647,5.686190,0.098051,5.978559,0.007263,6.573678,0.582201,6.696287,0.279798
15050,5.293765,0.024437,5.848954,0.154430,6.937600,0.437818,7.061290,0.401014,7.211627,0.018733
15060,4.979546,0.036735,5.789291,0.089297,6.568606,0.399531,6.710840,0.302168,7.018895,0.035767
15070,4.723451,0.044862,5.341747,0.223301,6.258325,0.015233,6.633920,0.251257,6.772382,0.469644
15080,4.903927,0.042746,5.574068,0.221275,6.118072,0.014309,6.816602,0.234888,6.886197,0.451139
15090,4.801371,0.049859,5.441320,0.216417,5.794440,0.002482,6.677507,0.328793,6.885764,0.386643
15100,4.738013,0.035573,5.444855,0.167353,6.450917,0.100639,6.583831,0.232269,6.637526,0.394657
15110,5.137424,0.036844,5.720343,0.206315,6.905330,0.306752,7.144322,0.507498,7.321604,0.028562
15120,4.610524,0.044848,5.563120,0.138545,6.468372,0.569243,6.627732,0.179870,7.227007,0.025806
15130,4.722771,0.049031,5.299086,0.277503,6.626098,0.198568,6.960753,0.397659,7.096545,0.014334
15140,4.581560,0.052797,5.621370,0.157364,6.399898,0.004546,6.611862,0.551260,6.843978,0.162603
15150,4.636298,0.063337,5.394475,0.236423,6.446549,0.005122,6.890948,0.310431,7.060313,0.339587
15160,4.692101,0.051117,5.563208,0.159156,6.614976,0.466058,6.800205,0.253286,7.129137,0.027754
15170,4.846601,0.040095,5.741728,0.113868,6.636029,0.542060,6.743533,0.167865,7.059095,0.019413
15180,4.891389,0.040212,5.671369,0.186624,6.289889,0.003947,6.721668,0.495128,6.814348,0.257340
15190,4.748527,0.050805,5.472805,0.227861,6.618076,0.309165,6.695184,0.077843,6.784832,0.380194
15200,4.675646,0.045161,5.691317,0.102204,6.485068,0.575818,6.710475,0.156488,7.044563,0.015364
15210,4.852241,0.052269,5.425494,0.242356,6.761705,0.150714,6.866798,0.200247,6.934936,0.263798
15220,4.674861,0.050600,5.459927,0.192710,6.539493,0.425961,6.609722,0.068798,6.719080,0.226579
15230,4.815129,0.047613,5.596740,0.177229,6.632967,0.413804,6.844969,0.316337,7.213668,0.007578
15240,4.979067,0.033575,5.758888,0.146971,6.711723,0.522399,6.794581,0.252255,7.221758,0.032731
15250,4.914143,0.036778,5.709176,0.159727,6.681895,0.470834,6.780912,0.259429,7.044650,0.031448
15260,4.772077,0.041658,5.617672,0.159285,6.459804,0.022018,6.652810,0.567561,6.758822,0.234664
15270,4.853075,0.048394,5.445161,0.238416,6.521237,0.003542,6.873040,0.258060,7.053198,0.481760
15280,4.776266,0.044621,5.806641,0.127123,6.658793,0.410237,6.710551,0.153091,6.881592,0.163722
15290,4.716978,0.051007,5.573564,0.209361,6.708808,0.183751,6.799430,0.335436,6.874115,0.240150
15300,4.702946,0.049970,5.615556,0.182278,6.534359,0.003045,6.696118,0.510663,6.832227,0.242907
15310,4.878390,0.046169,5.671642,0.208862,6.516993,0.009494,6.834749,0.480896,6.893385,0.255757
