15010,251.055104,0.040733,220.2632186,0.155432,199.5310589,0.007749,185.0605542,0.370533,183.3245295,0.333509
15020,251.4008157,0.046862,220.4900244,0.203188,205.198093,0.009709,179.3014588,0.343632,178.0269417,0.360861
15030,255.0633748,0.052645,221.591642,0.189813,217.6855749,0.010411,181.952513,0.412802,179.3478606,0.367978
15040,255.8479521,0.040647,218.0389289,0.098051,207.3761883,0.007263,188.602298,0.582201,185.1489903,0.279798
15050,234.2020805,0.024437,211.9713673,0.15443,178.7088873,0.437818,175.57851,0.401014,171.918317,0.018733
15060,248.9806856,0.036735,214.1558918,0.089297,188.7479287,0.399531,184.7474797,0.302168,176.6390261,0.035767
15070,262.4798642,0.044862,232.098371,0.223301,198.1058473,0.015233,186.8896183,0.251257,183.0686422,0.469644
15080,252.8199904,0.042746,222.4247671,0.221275,202.6473008,0.014309,181.881057,0.234888,180.0428853,0.451139
15090,258.2201577,0.049859,227.8511054,0.216417,213.9655906,0.002482,185.6697083,0.328793,180.054207,0.386643
15100,261.673148,0.035573,227.7031761,0.167353,192.1914011,0.100639,188.3114522,0.232269,186.7880859,0.394657
15110,241.3292687,0.036844,216.7371392,0.206315,179.54403,0.306752,173.5379196,0.507498,169.3359511,0.028562
15120,268.9088652,0.044848,222.8624903,0.138545,191.6727697,0.569243,187.0641083,0.17987,171.5524527,0.025806
15130,262.5176569,0.049031,233.9669099,0.277503,187.1102385,0.198568,178.1144622,0.397659,174.7062517,0.014334
15140,270.6088705,0.052797,220.5531351,0.157364,193.7235214,0.004546,187.5131055,0.55126,181.1535304,0.162603
15150,267.4139533,0.063337,229.8297382,0.236423,192.3216246,0.005122,179.9187538,0.310431,175.6028064,0.339587
15160,264.2336081,0.051117,222.858965,0.159156,187.4248337,0.466058,182.3196178,0.253286,173.9075539,0.027754
15170,255.8103662,0.040095,215.9299042,0.113868,186.8302228,0.54206,183.8518143,0.167865,175.6331055,0.019413
15180,253.4680388,0.040212,218.6087304,0.186624,197.1117101,0.003947,184.4498682,0.495128,181.9412183,0.25734
15190,261.0937617,0.050805,226.54028,0.227861,187.3370413,0.309165,185.1794927,0.077843,182.7327157,0.380194
15200,265.1635254,0.045161,217.8425094,0.102204,191.1793025,0.575818,184.7575286,0.156488,175.9954133,0.015364
15210,255.5130252,0.052269,228.5157401,0.242356,183.3577148,0.150714,180.5515142,0.200247,178.7775369,0.263798
15220,265.2080515,0.0506,227.0746068,0.19271,189.5882107,0.425961,187.5738158,0.068798,184.5209131,0.226579
15230,257.4823596,0.047613,221.52374,0.177229,186.9164699,0.413804,181.1273034,0.316337,171.8696753,0.007578
15240,249.0046382,0.033575,215.2864888,0.146971,184.7231742,0.522399,182.4705272,0.252255,171.6771424,0.032731
15250,252.2944035,0.036778,217.1610714,0.159727,185.547779,0.470834,182.8383523,0.259429,175.9932398,0.031448
15260,259.8052749,0.041658,220.6983207,0.159285,191.9269961,0.022018,186.3589636,0.567561,183.4359267,0.234664
15270,255.4691153,0.048394,227.6903799,0.238416,190.118957,0.003542,180.3875398,0.25806,175.7799479,0.48176
15280,259.577414,0.044621,213.5160029,0.127123,186.191518,0.410237,184.7554362,0.153091,180.1633658,0.163722
15290,262.8400592,0.051007,222.4448803,0.209361,184.803437,0.183751,182.3403987,0.335436,180.3593302,0.24015
15300,263.624285,0.04997,220.7814822,0.182278,189.7371688,0.003045,185.1536632,0.510663,181.4651031,0.242907
15310,254.1434319,0.046169,218.5982079,0.208862,190.2427664,0.009494,181.3981431,0.480896,179.8551476,0.255757
15320,251.848275,0.035705,218.9389512,0.18895,184.127041,0.265555,182.2522937,0.530538,175.968061,0.035842
15330,250.9011106,0.038686,217.2267815,0.147553,185.281277,0.45973,183.1604336,0.30862,170.0444771,0.023116
15340,247.4735436,0.039519,213.2579621,0.132638,182.7408497,0.513363,179.2283385,0.297311,171.8911925,0.030717
15350,252.2826984,0.041091,220.7474004,0.178308,184.8664847,0.326973,182.6514425,0.397689,178.4125018,0.045511
15360,252.234606,0.038826,214.5224774,0.090132,187.0707978,0.44573,184.1024337,0.335853,173.9612615,0.039764
15370,242.8408364,0.041303,214.3872658,0.182493,179.3126097,0.295536,177.1105626,0.515937,163.7586195,0.054576
15380,244.8824645,0.033575,212.5240286,0.101922,184.1669736,0.426743,181.675757,0.349607,160.4446622,0.125868
15390,251.1098169,0.039949,221.0573927,0.157466,184.2712901,0.32264,182.5339814,0.438876,165.8553821,0.063077
15400,244.4920793,0.043823,213.5222174,0.171713,178.537571,0.442547,175.5096611,0.343974,165.856669,0.044628
15410,248.2729434,0.046714,213.6180177,0.161177,179.2957283,0.43358,177.7136285,0.317782,175.2435978,0.125211
15420,257.7513453,0.03792,220.1508897,0.112742,190.5761947,0.463091,186.6316393,0.297922,179.8046758,0.013358
15430,245.3416125,0.04035,218.0605961,0.203577,181.2367608,0.29328,177.4095902,0.472688,171.3249916,0.033054
15440,243.1571274,0.038196,205.8388077,0.052587,182.9132881,0.605628,178.1357543,0.264419,163.4725251,0.018098
15450,255.3927039,0.044641,223.7417123,0.199083,183.9250185,0.261902,180.5876486,0.508377,167.2800002,0.019327
15460,253.4616652,0.042153,225.0875028,0.176074,185.8604534,0.302372,181.6756771,0.399858,171.1907188,0.023282
