22740,5.214708,0.038732,5.889719,0.114779,6.882114,0.501648,7.058302,0.295526,7.481802,0.006949
22710,5.161943,0.029195,5.972123,0.032456,6.685870,0.584740,6.801446,0.259014,7.545528,0.146483
22690,4.934321,0.044437,5.748724,0.123671,6.564071,0.093884,6.736492,0.465896,6.794172,0.264484
22700,5.194116,0.026961,5.884518,0.127180,6.812248,0.433386,6.862444,0.453308,7.567728,0.007813
22720,5.073482,0.034726,5.679503,0.176100,6.725179,0.085611,6.792514,0.283614,6.931067,0.474813
22730,5.133857,0.035531,5.910292,0.090634,6.767940,0.545129,6.887050,0.283006,7.032476,0.015556
22750,4.936539,0.028142,5.602708,0.138432,6.576455,0.364842,6.624147,0.395497,7.337791,0.021140
22760,5.065991,0.036983,5.735691,0.173123,6.783615,0.452845,6.932843,0.463627,7.117590,0.006129
22770,5.131441,0.032740,5.964072,0.086953,6.773478,0.616490,6.889977,0.289249,7.780067,0.045502
22780,4.966755,0.040440,5.614902,0.176161,6.781250,0.337450,6.827503,0.514546,7.342577,0.004350
22790,4.804228,0.046414,5.578231,0.167496,6.629663,0.420495,6.716447,0.333149,7.202609,0.005413
22800,5.053311,0.049474,5.803678,0.165424,6.895763,0.471054,7.063920,0.210185,7.122490,0.163226
22810,5.096318,0.034839,5.874357,0.101034,6.754482,0.565129,6.871452,0.293773,7.131891,0.032472
22820,5.062528,0.032006,5.797054,0.118304,6.549521,0.123707,6.762795,0.488245,6.876737,0.306086
22830,5.175635,0.027886,5.898312,0.097588,6.716915,0.552147,6.830471,0.311836,7.012950,0.018774
22840,5.249594,0.036187,6.034294,0.100484,6.963641,0.599896,7.081650,0.358401,7.248187,0.039111
22850,4.914066,0.039902,5.740781,0.133678,6.575886,0.459226,6.742843,0.268527,6.796988,0.061456
22860,4.937941,0.040174,5.655627,0.188683,6.711608,0.259710,6.813653,0.264567,6.908608,0.311852
22870,5.048464,0.035911,5.786467,0.121559,6.698899,0.563502,6.774401,0.264701,7.603591,0.020877
22880,5.031317,0.034474,5.764446,0.150511,6.676156,0.534933,6.846709,0.316181,6.980313,0.025019
22890,4.888534,0.046081,5.679713,0.195639,6.161656,0.005819,6.753176,0.536777,6.839915,0.230441
22900,4.876954,0.047499,5.751533,0.162526,6.699023,0.288090,6.828879,0.242980,6.917601,0.242661
22910,5.042340,0.043309,5.845675,0.135044,6.893412,0.571242,7.007468,0.333841,7.618076,0.010554
22920,5.084672,0.039615,5.908101,0.144466,6.780972,0.069194,6.948509,0.532873,6.992805,0.279365
22930,5.001153,0.051061,5.746196,0.115950,6.016061,0.021408,6.828840,0.597236,6.933776,0.285537
22940,5.133845,0.033507,5.898012,0.100624,6.771386,0.478841,6.909958,0.155277,6.962162,0.297914
22950,5.116121,0.036336,5.834176,0.138309,6.832278,0.582688,6.991909,0.309459,7.320558,0.006740
22960,4.936498,0.043495,5.771240,0.164711,6.701827,0.089037,6.881412,0.515447,6.937876,0.271292
22970,4.928583,0.048562,5.698265,0.196898,6.482465,0.009422,6.891683,0.505305,6.969358,0.262548
22980,4.951517,0.038889,5.722026,0.152422,6.728998,0.471358,6.838391,0.329778,7.190510,0.020876
22990,5.062220,0.031843,5.734365,0.144200,6.744009,0.320559,6.808431,0.537965,7.532194,0.016964
23000,5.226814,0.034656,5.990995,0.133395,6.599716,0.013084,6.947338,0.562488,7.006785,0.343159
23010,5.044221,0.043366,5.751450,0.127919,6.440061,0.009718,6.720864,0.562045,6.880921,0.324897
23020,5.075295,0.033930,5.793587,0.139619,6.456114,0.004981,6.823438,0.533131,6.900253,0.351134
23030,5.131961,0.040795,5.969531,0.077597,6.858538,0.564862,6.900952,0.079523,7.083279,0.313716
23040,5.169261,0.034083,5.861095,0.157035,6.776758,0.024304,6.942646,0.519557,6.994512,0.378933
23050,5.014650,0.035275,5.663746,0.178892,6.557767,0.028794,6.762557,0.229470,6.835168,0.488059
23060,5.002316,0.032569,5.723910,0.133174,6.393555,0.035743,6.689992,0.487394,6.758987,0.310500
23070,5.296586,0.026605,5.956039,0.148894,6.989571,0.357982,7.050589,0.544568,7.461258,0.007706
23080,5.017839,0.035374,5.854680,0.092331,6.737871,0.645296,6.882081,0.304306,7.334553,0.005495
23090,4.898099,0.045964,5.598238,0.184174,6.175635,0.005418,6.800742,0.283485,6.876372,0.505575
23100,5.016331,0.042030,5.743416,0.144835,6.031844,0.013732,6.854976,0.533940,6.959952,0.238931
23110,5.081625,0.033424,5.787311,0.149248,6.830444,0.492670,6.948581,0.416857,7.055499,0.027588
23120,5.147653,0.032119,5.927675,0.076369,6.799947,0.646133,6.916459,0.318297,7.443608,0.006257
23130,5.138770,0.033505,5.748515,0.189989,6.682657,0.042163,6.884740,0.284502,6.969351,0.453543
23140,5.051331,0.028624,5.815639,0.066770,6.457905,0.202539,6.705224,0.430671,6.785968,0.232791
23150,5.303159,0.023278,5.900040,0.156554,6.956771,0.294083,6.998395,0.286040,7.127387,0.328593
23160,5.167969,0.033016,6.007812,0.026621,6.764170,0.655290,7.003637,0.354005,7.151286,0.025471
23170,5.155530,0.037646,5.793246,0.196354,6.578915,0.009834,6.951948,0.317505,7.034572,0.500246
23180,4.939866,0.038924,5.781462,0.097832,6.349152,0.036472,6.721522,0.589550,6.842415,0.298006
23190,5.206940,0.034183,5.854654,0.173896,6.637541,0.024434,6.933687,0.353593,7.076423,0.526558
23200,5.192477,0.027152,6.007499,0.034045,6.729690,0.639714,6.925490,0.290728,7.412623,0.007708
23210,4.892950,0.051215,5.535126,0.224146,6.626025,0.048800,6.814736,0.321073,6.946406,0.411607
23220,4.873348,0.044537,5.698879,0.166550,6.158417,0.005980,6.751889,0.514576,6.882554,0.228648
23230,4.955769,0.043125,5.609511,0.241065,6.324330,0.005346,6.854525,0.239460,6.987664,0.504941
23240,4.990982,0.029362,5.814393,0.073164,6.633508,0.628568,6.766321,0.283326,7.522344,0.007936
23250,5.083522,0.037276,5.658639,0.210272,6.772955,0.165748,6.888981,0.256641,7.023514,0.391843
23260,4.975288,0.042504,5.782124,0.124989,6.482870,0.135406,6.795698,0.511079,6.931987,0.257703
23270,5.205168,0.035199,5.793586,0.212015,6.955839,0.303797,7.109912,0.511410,7.336007,0.067667
23280,5.026430,0.037210,5.903784,0.046424,6.657310,0.618909,6.888426,0.302238,7.358717,0.014425
23290,5.049194,0.042806,5.699407,0.188164,6.617307,0.009080,6.931969,0.337846,7.001339,0.546505
23300,5.124379,0.036289,5.957138,0.076810,6.793012,0.596921,6.944986,0.316655,7.216971,0.022427
23310,5.076830,0.043081,5.841042,0.142186,6.875751,0.488904,6.960821,0.432790,7.324813,0.018867
23320,5.044927,0.039073,5.859462,0.126443,6.707599,0.394067,6.884039,0.177682,6.914233,0.278173
23330,5.021999,0.038025,5.653237,0.190037,6.769321,0.373810,6.847705,0.287591,6.951893,0.187429
23340,5.022000,0.039153,5.899775,0.078726,6.664622,0.623378,6.886719,0.243295,7.070519,0.048174
23350,5.067976,0.045612,5.728305,0.231904,6.911532,0.120838,6.980548,0.271195,7.132077,0.440740
23360,4.935073,0.034310,5.751456,0.073777,6.576521,0.603902,6.767531,0.270486,7.680977,0.011585
23370,5.238118,0.032262,5.908305,0.135439,6.967905,0.488922,7.018021,0.404514,7.715868,0.050393
23380,5.053053,0.046669,5.970146,0.094839,6.809556,0.632664,7.052223,0.273949,7.249800,0.023212
23390,5.003296,0.047993,5.792490,0.180397,6.906062,0.424761,6.967663,0.228403,7.010744,0.202460
23400,5.003616,0.042726,5.843762,0.130390,6.816554,0.558911,6.950439,0.305009,7.374303,0.002289
23420,5.067514,0.044893,5.888826,0.147299,6.904756,0.549533,7.080926,0.286767,7.444861,0.017169
23410,4.953659,0.047520,5.812264,0.119394,6.792516,0.583452,6.971434,0.300153,7.447601,0.004244
23430,4.998114,0.046928,5.808636,0.154702,6.874713,0.515361,6.967653,0.340740,7.600116,0.005645
23440,5.097582,0.039489,5.880778,0.103685,6.815021,0.612607,6.927014,0.311106,7.618702,0.012152
23450,5.155737,0.034148,5.866072,0.153139,6.891087,0.427768,6.969092,0.447830,7.780758,0.006807
23460,4.979524,0.041103,5.815669,0.141402,6.791555,0.574275,6.884107,0.363337,7.202931,0.007972
23470,4.971258,0.045802,5.805369,0.183127,6.928266,0.278136,7.003007,0.232982,7.022712,0.297291
23480,4.841163,0.054680,5.679879,0.179489,6.797932,0.457956,7.005094,0.022559,7.037333,0.330128
23490,5.005039,0.039152,5.767763,0.141932,6.822499,0.567682,6.902795,0.325614,7.269210,0.002423
23500,5.195762,0.036680,5.943573,0.145766,6.969484,0.510790,7.067171,0.377990,7.661303,0.001961
23510,5.042178,0.040704,5.883090,0.125675,6.821536,0.637585,6.927811,0.288705,7.783084,0.025572
23520,4.960114,0.039061,5.698394,0.161520,6.718968,0.421013,6.849080,0.420737,7.721165,0.010106
23530,5.059472,0.039146,5.733223,0.164811,6.812191,0.322333,6.897644,0.510523,7.628654,0.009508
23540,5.012659,0.051565,5.795316,0.180851,6.932883,0.467168,7.012159,0.316643,7.308771,0.021278
23550,4.799029,0.050386,5.651833,0.202865,6.835605,0.510430,6.904005,0.210425,7.072578,0.030015
23560,4.760251,0.054110,5.612762,0.172383,6.700276,0.523030,6.848176,0.285403,6.963860,0.032289
